species_id,common_name,genus,genus_id,genus_common_name,species,kingdom,itis_taxonomic_sn,functional_type,class_id,class_common_name,class_name,order_id,order_common_name,order_name,family_id,family_name,family_common_name,species_type
1013,black sage,Salvia,972,Sages (Salvia),mellifera,Plantae,32724,Drought deciduous broadleaf,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,286,Lamiaceae,Mint Family,"[{'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
48,black spruce,Picea,893,Spruces (Picea),mariana,Plantae,183302,Evergreen conifer,16,Conifers,Pinopsida,102,Conifers,Pinales,349,Pinaceae,Pine Family,"[{'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 11, 'Species_Type': 'Coniferous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
2294,black swallow-wort,Vincetoxicum,1361,Swallow-worts (Vincetoxicum),nigrum,Plantae,523292,Forb,15,Flowering Plants,Magnoliopsida,81,"Dogbane, Gentian and Madder Families",Gentianales,235,Apocynaceae,Dogbane Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 4, 'Species_Type': 'Invasive Plants', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 8, 'Species_Type': 'Vine', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
2336,black swallowtail,Papilio,855,Swallowtail Butterflies (Papilio),polyxenes,Animalia,188543,Insect,8,Insects,Insecta,43,Butterflies and Moths,Lepidoptera,182,Papilionidae,Swallowtail Butterflies,"[{'Species_Type_ID': 17, 'Species_Type': 'Insect - Butterfly/Moth', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': None}, {'Species_Type_ID': 25, 'Species_Type': 'Insect - All', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss9six-spotted_tiger_beetle_insect_final.png'}]"
80,black walnut,Juglans,726,Walnuts (Juglans),nigra,Plantae,19254,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,79,"Birch, Beech, Walnut and Bayberry Families",Fagales,284,Juglandaceae,Walnut Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1494,black willow,Salix,971,Willows (Salix),nigra,Plantae,22484,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,87,"Spurge, Willow and Violet Families",Malpighiales,328,Salicaceae,Willow Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 7, 'Species_Type': 'Aquatic', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1196,black-and-white warbler,Mniotilta,807,Black-and-white Warblers (Mniotilta),varia,Animalia,178844,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,144,Parulidae,New World Warblers,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1788,black-bellied plover,Pluvialis,908,Golden-Plovers (Pluvialis),squatarola,Animalia,176567,Bird,5,Birds,Aves,23,"Shorebirds, Gulls and Auks",Charadriiformes,119,Charadriidae,Plovers and Lapwings,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1232,black-billed magpie,Pica,892,Magpies (Pica),hudsonia,Animalia,726117,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,138,Corvidae,"Crows, Jays and Magpies","[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
245,black-capped chickadee,Poecile,913,Chickadees (Poecile),atricapillus,Animalia,554382,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,143,Paridae,"Tits, Chickadees and Titmice","[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
353,black-chinned hummingbird,Archilochus,428,Ruby-throated Hummingbirds (Archilochus),alexandri,Animalia,178033,Bird,5,Birds,Aves,21,Hummingbirds and Swifts,Apodiformes,116,Trochilidae,Hummingbirds,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
1842,black-crowned night-heron,Nycticorax,1133,Night-Herons (Nycticorax),nycticorax,Animalia,174832,Bird,5,Birds,Aves,32,"Pelicans, Herons and Egrets",Pelecaniformes,156,Ardeidae,"Herons, Egrets and Bitterns","[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1408,black-headed grosbeak,Pheucticus,882,Cardinal-Grosbeaks (Pheucticus),melanocephalus,Animalia,179140,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,135,Cardinalidae,Cardinals and Allies,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1706,black-tailed jackrabbit,Lepus,743,Hares (Lepus),californicus,Animalia,180115,Mammal,9,Mammals,Mammalia,50,"Rabbits, Hares and Pikas",Lagomorpha,200,Leporidae,Rabbits and Hares,"[{'Species_Type_ID': 18, 'Species_Type': 'Mammal', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss7racoon_mammal_final.png'}]"
403,black-tailed prairie dog,Cynomys,574,Prairie Dogs (Cynomys),ludovicianus,Animalia,180186,Mammal,9,Mammals,Mammalia,51,Rodents,Rodentia,203,Sciuridae,"Squirrels, Chipmunks and Marmots","[{'Species_Type_ID': 18, 'Species_Type': 'Mammal', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss7racoon_mammal_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
1226,black-throated blue warbler,Setophaga,994,Redstarts (Setophaga),caerulescens,Animalia,950042,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,144,Parulidae,New World Warblers,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
1098,black-throated green warbler,Setophaga,994,Redstarts (Setophaga),virens,Animalia,950061,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,144,Parulidae,New World Warblers,"[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
440,blackbrush,Coleogyne,551,Blackbrush (Coleogyne),ramosissima,Plantae,25150,Drought deciduous broadleaf,15,Flowering Plants,Magnoliopsida,96,"Oleaster, Buckthorn, Rose and Elm Families",Rosales,325,Rosaceae,Rose Family,"[{'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}]"
1637,blackeyed Susan,Rudbeckia,968,Coneflowers (Rudbeckia),hirta,Plantae,36765,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 34, 'Species_Type': 'Nectar Connectors Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
941,blackgum,Nyssa,833,Tupelos (Nyssa),sylvatica,Plantae,27821,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,75,"Dogwood, Hydrangea and Tupelo Families",Cornales,304,Nyssaceae,Tupelo Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
1510,blackhaw,Viburnum,1093,Viburnums (Viburnum),prunifolium,Plantae,35253,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,76,Moschatel and Honeysuckle Families,Dipsacales,228,Adoxaceae,Moschatel Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 32, 'Species_Type': 'Shady Invaders Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1691,blackjack oak,Quercus,946,Oaks (Quercus),marilandica,Plantae,19374,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,79,"Birch, Beech, Walnut and Bayberry Families",Fagales,271,Fagaceae,Beech Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 31, 'Species_Type': 'Green Wave Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 40, 'Species_Type': 'Pollen Trackers Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1957,blacksamson echinacea,Echinacea,604,Purple Coneflowers (Echinacea),angustifolia,Plantae,37276,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1075,Blanchard's cricket frog,Acris,376,Cricket Frogs (Acris),blanchardi,Animalia,774220,Amphibian,4,Amphibians,Amphibia,17,Frogs and Toads,Anura,105,Hylidae,Tree Frogs,"[{'Species_Type_ID': 14, 'Species_Type': 'Amphibian', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': None}, {'Species_Type_ID': 27, 'Species_Type': 'Reptile and Amphibian', 'Comment': None, 'User_Display': 0, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss4copes_gray_treefrog_herp_final.png'}]"
2165,blisterwort,Ranunculus,949,Buttercups (Ranunculus),recurvatus,Plantae,18641,Forb,15,Flowering Plants,Magnoliopsida,95,"Barberry, Poppy and Buttercup Families",Ranunculales,322,Ranunculaceae,Buttercup Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1326,bloodflower,Asclepias,440,Milkweeds (Asclepias),curassavica,Plantae,30258,Forb,15,Flowering Plants,Magnoliopsida,81,"Dogbane, Gentian and Madder Families",Gentianales,235,Apocynaceae,Dogbane Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 4, 'Species_Type': 'Invasive Plants', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 9, 'Species_Type': 'Evergreen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss8red_spruce_conifer_final.png'}, {'Species_Type_ID': 34, 'Species_Type': 'Nectar Connectors Campaign', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1016,bloodroot,Sanguinaria,974,Bloodroot (Sanguinaria),canadensis,Plantae,18990,Forb,15,Flowering Plants,Magnoliopsida,95,"Barberry, Poppy and Buttercup Families",Ranunculales,310,Papaveraceae,Poppy Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}]"
2315,blue ash,Fraxinus,657,Ashes (Fraxinus),quadrangulata,Plantae,32947,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,305,Oleaceae,Olive Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}, {'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}]"
826,blue cohosh,Caulophyllum,505,Blue Cohoshes (Caulophyllum),thalictroides,Plantae,18840,Forb,15,Flowering Plants,Magnoliopsida,95,"Barberry, Poppy and Buttercup Families",Ranunculales,244,Berberidaceae,Barberry Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
1015,blue elderberry,Sambucus,973,Elderberries (Sambucus),nigra-cerulea,Plantae,525080,Deciduous broadleaf,15,Flowering Plants,Magnoliopsida,76,Moschatel and Honeysuckle Families,Dipsacales,228,Adoxaceae,Moschatel Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 2, 'Species_Type': 'Deciduous', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss12white_oak_deciduous_final.png'}]"
1844,blue giant hyssop,Agastache,1118,Giant Hyssops (Agastache),foeniculum,Plantae,32440,Forb,15,Flowering Plants,Magnoliopsida,83,"Mint, Olive and Plantain Families",Lamiales,286,Lamiaceae,Mint Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
131,blue grama,Bouteloua,462,Grama Grasses (Bouteloua),gracilis,Plantae,41493,Graminoid,15,Flowering Plants,Magnoliopsida,93,"Grass, Sedge, Rush and Cattail Families",Poales,317,Poaceae,Grass Family,"[{'Species_Type_ID': 5, 'Species_Type': 'Allergen', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 12, 'Species_Type': 'Grass/Sedge/Rush', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss3buffalograss_grasses_final.png'}, {'Species_Type_ID': 26, 'Species_Type': 'Focal', 'Comment': None, 'User_Display': 1, 'Kingdom': None, 'Image_Path': None}, {'Species_Type_ID': 29, 'Species_Type': 'Calibration', 'Comment': None, 'User_Display': 0, 'Kingdom': 'Plantae', 'Image_Path': None}]"
1096,blue jay,Cyanocitta,570,Blue Jays (Cyanocitta),cristata,Animalia,179680,Bird,5,Birds,Aves,31,Perching Birds,Passeriformes,138,Corvidae,"Crows, Jays and Magpies","[{'Species_Type_ID': 15, 'Species_Type': 'Bird', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Animalia', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss2black_chinned_hummingbird_bird_final.png'}]"
2008,blue lettuce,Mulgedium,1231,Lettuces (Mulgedium),oblongifolium,Plantae,780457,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
2310,blue mistflower,Conoclinium,1372,Thoroughworts (Conoclinium),coelestinum,Plantae,511282,Forb,15,Flowering Plants,Magnoliopsida,69,"Aster, Bellflower and Buckbean Families",Asterales,242,Asteraceae,Aster Family,"[{'Species_Type_ID': 1, 'Species_Type': 'Ornamental', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': None}, {'Species_Type_ID': 3, 'Species_Type': 'Forb', 'Comment': None, 'User_Display': 1, 'Kingdom': 'Plantae', 'Image_Path': 'http://www.usanpn.org/files/shared/images/ss11western_columbine_forbs_final.png'}]"
